"","Long_sample_name","Experiment","Day","Group","Mouse","sensor","bc","reads_none","reads_spec","fabR_normalisation_factor_none","fabR_normalisation_factor_spec","none","spec","odds_ratio"
"334","Aerobic_SOC2","LB012","None","None","None","L_gasseri_TCS1",334,117,0,4050,9995.00000000001,0.0288888888888889,0,0
"335","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS9",335,58,53,4050,9995.00000000001,0.014320987654321,0.00530265132566283,0.370271342567835
"336","Aerobic_SOC2","LB012","None","None","None","K_pneumonia_TCS7",336,39,58,4050,9995.00000000001,0.00962962962962963,0.00580290145072536,0.602608996806095
"337","Aerobic_SOC2","LB012","None","None","None","K_pneumonia_TCS3",337,126,0,4050,9995.00000000001,0.0311111111111111,0,0
"338","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS6",338,121,0,4050,9995.00000000001,0.0298765432098765,0,0
"339","Aerobic_SOC2","LB012","None","None","None","Y_enterocolitica_TCS5",339,78,38,4050,9995.00000000001,0.0192592592592593,0.00380190095047523,0.197406395505445
"340","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS1",340,126,0,4050,9995.00000000001,0.0311111111111111,0,0
"341","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS6",341,117,0,4050,9995.00000000001,0.0288888888888889,0,0
"342","Aerobic_SOC2","LB012","None","None","None",NA,342,88,0,4050,9995.00000000001,0.0217283950617284,0,0
"343","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS1",343,108,0,4050,9995.00000000001,0.0266666666666667,0,0
"344","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS8",344,90,16,4050,9995.00000000001,0.0222222222222222,0.0016008004002001,0.0720360180090044
"345","Aerobic_SOC2","LB012","None","None","None","E_tarda_TCS7",345,66,0,4050,9995.00000000001,0.0162962962962963,0,0
"346","Aerobic_SOC2","LB012","None","None","None",NA,346,39,67,4050,9995.00000000001,0.00962962962962963,0.00670335167583791,0.696117289413937
"347","Aerobic_SOC2","LB012","None","None","None","E_tarda_TCS7",347,74,0,4050,9995.00000000001,0.0182716049382716,0,0
"348","Aerobic_SOC2","LB012","None","None","None","B_frag_TCS2",348,125,0,4050,9995.00000000001,0.0308641975308642,0,0
"349","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS10",349,93,0,4050,9995.00000000001,0.022962962962963,0,0
"350","Aerobic_SOC2","LB012","None","None","None",NA,350,80,3,4050,9995.00000000001,0.0197530864197531,0.000300150075037519,0.0151950975487744
"351","Aerobic_SOC2","LB012","None","None","None","E_tarda_TCS6",351,49,48,4050,9995.00000000001,0.0120987654320988,0.0048024012006003,0.39693316045778
"352","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS9",352,42,64,4050,9995.00000000001,0.0103703703703704,0.0064032016008004,0.617451582934324
"353","Aerobic_SOC2","LB012","None","None","None",NA,353,114,0,4050,9995.00000000001,0.0281481481481482,0,0
"354","Aerobic_SOC2","LB012","None","None","None","B_caccae_TCS5",354,94,0,4050,9995.00000000001,0.0232098765432099,0,0
"355","Aerobic_SOC2","LB012","None","None","None",NA,355,90,0,4050,9995.00000000001,0.0222222222222222,0,0
"356","Aerobic_SOC2","LB012","None","None","None","E_faecalis_TCS2",356,28,70,4050,9995.00000000001,0.00691358024691358,0.00700350175087543,1.01300650325162
"357","Aerobic_SOC2","LB012","None","None","None","B_frag_TCS2",357,98,0,4050,9995.00000000001,0.0241975308641975,0,0
"358","Aerobic_SOC2","LB012","None","None","None","K_pneumoniae_TCS10",358,81,3,4050,9995.00000000001,0.02,0.000300150075037519,0.0150075037518759
"359","Aerobic_SOC2","LB012","None","None","None","fabRbc2",359,65,60,4050,9995.00000000001,0.0160493827160494,0.00600300150075037,0.374033170431369
"360","Aerobic_SOC2","LB012","None","None","None","Y_enterocolitica_TCS3",360,46,61,4050,9995.00000000001,0.011358024691358,0.00610305152576288,0.537333884333471
"361","Aerobic_SOC2","LB012","None","None","None",NA,361,101,0,4050,9995.00000000001,0.0249382716049383,0,0
"362","Aerobic_SOC2","LB012","None","None","None",NA,362,37,73,4050,9995.00000000001,0.00913580246913581,0.00730365182591295,0.799453780944526
"363","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS6",363,106,0,4050,9995.00000000001,0.0261728395061728,0,0
"364","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS9",364,48,45,4050,9995.00000000001,0.0118518518518519,0.00450225112556278,0.379877438719359
"365","Aerobic_SOC2","LB012","None","None","None","B_producta_TCS6",365,95,4,4050,9995.00000000001,0.0234567901234568,0.000400200100050025,0.0170611621600274
"366","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS8",366,71,22,4050,9995.00000000001,0.0175308641975309,0.00220110055027514,0.125555735614286
"367","Aerobic_SOC2","LB012","None","None","None","E_faecalis_TCS2",367,39,60,4050,9995.00000000001,0.00962962962962963,0.00600300150075037,0.623388617385615
"368","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS9",368,44,41,4050,9995.00000000001,0.0108641975308642,0.00410205102551275,0.377575151211969
"369","Aerobic_SOC2","LB012","None","None","None",NA,369,27,62,4050,9995.00000000001,0.00666666666666667,0.00620310155077538,0.930465232616307
"370","Aerobic_SOC2","LB012","None","None","None","E_faecalis_TCS2",370,47,40,4050,9995.00000000001,0.0116049382716049,0.00400200100050025,0.344853277702681
"371","Aerobic_SOC2","LB012","None","None","None","K_pneumonia_TCS3",371,73,12,4050,9995.00000000001,0.0180246913580247,0.00120060030015007,0.0666086467891479
"372","Aerobic_SOC2","LB012","None","None","None","E_tarda_TCS7",372,46,0,4050,9995.00000000001,0.011358024691358,0,0
"373","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS2",373,102,0,4050,9995.00000000001,0.0251851851851852,0,0
"374","Aerobic_SOC2","LB012","None","None","None","B_frag_TCS2",374,82,0,4050,9995.00000000001,0.0202469135802469,0,0
"375","Aerobic_SOC2","LB012","None","None","None","E_faecalis_TCS2",375,35,57,4050,9995.00000000001,0.00864197530864198,0.00570285142571285,0.659901379261058
"376","Aerobic_SOC2","LB012","None","None","None","K_pneumonia_TCS5",376,87,0,4050,9995.00000000001,0.0214814814814815,0,0
"377","Aerobic_SOC2","LB012","None","None","None",NA,377,84,0,4050,9995.00000000001,0.0207407407407407,0,0
"378","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS6",378,75,0,4050,9995.00000000001,0.0185185185185185,0,0
"379","Aerobic_SOC2","LB012","None","None","None",NA,379,41,49,4050,9995.00000000001,0.0101234567901235,0.0049024512256128,0.484266523505655
"380","Aerobic_SOC2","LB012","None","None","None",NA,380,33,63,4050,9995.00000000001,0.00814814814814815,0.00630315157578789,0.773568602483059
"381","Aerobic_SOC2","LB012","None","None","None",NA,381,29,44,4050,9995.00000000001,0.0071604938271605,0.00440220110055027,0.614790153697538
"382","Aerobic_SOC2","LB012","None","None","None",NA,382,108,0,4050,9995.00000000001,0.0266666666666667,0,0
"383","Aerobic_SOC2","LB012","None","None","None","K_pneumonia_TCS4",383,96,2,4050,9995.00000000001,0.0237037037037037,0.000200100050025012,0.00844172086043021
"384","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS1",384,99,0,4050,9995.00000000001,0.0244444444444444,0,0
"385","Aerobic_SOC2","LB012","None","None","None",NA,385,92,0,4050,9995.00000000001,0.0227160493827161,0,0
"386","Aerobic_SOC2","LB012","None","None","None",NA,386,86,0,4050,9995.00000000001,0.0212345679012346,0,0
"387","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS7",387,93,0,4050,9995.00000000001,0.022962962962963,0,0
"388","Aerobic_SOC2","LB012","None","None","None","B_producta_TCS6",388,69,28,4050,9995.00000000001,0.017037037037037,0.00280140070035017,0.16443004110751
"389","Aerobic_SOC2","LB012","None","None","None","Y_enterocolitica_TCS3",389,35,46,4050,9995.00000000001,0.00864197530864198,0.00460230115057528,0.532551990280854
"390","Aerobic_SOC2","LB012","None","None","None","K_pneumoniae_TCS10",390,69,3,4050,9995.00000000001,0.017037037037037,0.000300150075037519,0.0176175044043761
"391","Aerobic_SOC2","LB012","None","None","None","E_tarda_TCS5",391,89,0,4050,9995.00000000001,0.0219753086419753,0,0
"392","Aerobic_SOC2","LB012","None","None","None","K_pneumonia_TCS3",392,89,2,4050,9995.00000000001,0.0219753086419753,0.000200100050025012,0.00910567643372247
"393","Aerobic_SOC2","LB012","None","None","None","K_pneumoniae_TCS10",393,90,0,4050,9995.00000000001,0.0222222222222222,0,0
"394","Aerobic_SOC2","LB012","None","None","None",NA,394,29,49,4050,9995.00000000001,0.0071604938271605,0.0049024512256128,0.684652671163167
"395","Aerobic_SOC2","LB012","None","None","None","K_pneumonia_TCS3",395,87,3,4050,9995.00000000001,0.0214814814814815,0.000300150075037519,0.0139725034931259
"396","Aerobic_SOC2","LB012","None","None","None","K_pneumonia_TCS5",396,86,0,4050,9995.00000000001,0.0212345679012346,0,0
"397","Aerobic_SOC2","LB012","None","None","None","K_pneumonia_TCS3",397,104,0,4050,9995.00000000001,0.025679012345679,0,0
"398","Aerobic_SOC2","LB012","None","None","None",NA,398,27,52,4050,9995.00000000001,0.00666666666666667,0.00520260130065032,0.780390195097548
"399","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS6",399,80,0,4050,9995.00000000001,0.0197530864197531,0,0
"400","Aerobic_SOC2","LB012","None","None","None","L_plantarum_TCS2",400,26,44,4050,9995.00000000001,0.00641975308641975,0.00440220110055027,0.685727479124177
"401","Aerobic_SOC2","LB012","None","None","None",NA,401,16,50,4050,9995.00000000001,0.00395061728395062,0.00500250125062531,1.26625812906453
"402","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS1",402,79,0,4050,9995.00000000001,0.0195061728395062,0,0
"403","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS3",403,78,0,4050,9995.00000000001,0.0192592592592593,0,0
"404","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS8",404,77,2,4050,9995.00000000001,0.0190123456790123,0.000200100050025012,0.010524742890926
"405","Aerobic_SOC2","LB012","None","None","None","K_pneumoniae_TCS10",405,73,0,4050,9995.00000000001,0.0180246913580247,0,0
"406","Aerobic_SOC2","LB012","None","None","None","K_pneumonia_TCS8",406,72,0,4050,9995.00000000001,0.0177777777777778,0,0
"407","Aerobic_SOC2","LB012","None","None","None",NA,407,73,0,4050,9995.00000000001,0.0180246913580247,0,0
"408","Aerobic_SOC2","LB012","None","None","None","L_gasseri_TCS1",408,74,0,4050,9995.00000000001,0.0182716049382716,0,0
"409","Aerobic_SOC2","LB012","None","None","None",NA,409,37,53,4050,9995.00000000001,0.00913580246913581,0.00530265132566283,0.580425347809039
"410","Aerobic_SOC2","LB012","None","None","None",NA,410,83,0,4050,9995.00000000001,0.0204938271604938,0,0
"411","Aerobic_SOC2","LB012","None","None","None","K_pneumonia_TCS3",411,64,2,4050,9995.00000000001,0.0158024691358025,0.000200100050025012,0.0126625812906453
"412","Aerobic_SOC2","LB012","None","None","None","E_tarda_TCS6",412,39,12,4050,9995.00000000001,0.00962962962962963,0.00120060030015007,0.124677723477123
"413","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS6",413,88,0,4050,9995.00000000001,0.0217283950617284,0,0
"414","Aerobic_SOC2","LB012","None","None","None","K_pneumonia_TCS7",414,30,32,4050,9995.00000000001,0.00740740740740741,0.0032016008004002,0.432216108054027
"415","Aerobic_SOC2","LB012","None","None","None","B_producta_TCS16",415,29,38,4050,9995.00000000001,0.0071604938271605,0.00380190095047523,0.530955132738783
"416","Aerobic_SOC2","LB012","None","None","None","Y_enterocolitica_TCS2",416,74,0,4050,9995.00000000001,0.0182716049382716,0,0
"417","Aerobic_SOC2","LB012","None","None","None",NA,417,71,0,4050,9995.00000000001,0.0175308641975309,0,0
"418","Aerobic_SOC2","LB012","None","None","None","K_oxytoca_TCS1",418,32,42,4050,9995.00000000001,0.00790123456790124,0.00420210105052526,0.531828414207103
"419","Aerobic_SOC2","LB012","None","None","None",NA,419,23,25,4050,9995.00000000001,0.00567901234567901,0.00250125062531265,0.440437610109402
"420","Aerobic_SOC2","LB012","None","None","None","B_producta_TCS6",420,48,11,4050,9995.00000000001,0.0118518518518519,0.00110055027513757,0.0928589294647323
"421","Aerobic_SOC2","LB012","None","None","None","K_pneumoniae_TCS10",421,113,0,4050,9995.00000000001,0.0279012345679012,0,0
"422","Aerobic_SOC2","LB012","None","None","None","B_frag_TCS3",422,26,37,4050,9995.00000000001,0.00641975308641975,0.00370185092546273,0.576634471081694
"423","Aerobic_SOC2","LB012","None","None","None","V_cholera_TCS4",423,24,41,4050,9995.00000000001,0.00592592592592593,0.00410205102551275,0.692221110555277
"424","Aerobic_SOC2","LB012","None","None","None",NA,424,66,0,4050,9995.00000000001,0.0162962962962963,0,0
"425","Aerobic_SOC2","LB012","None","None","None",NA,425,58,0,4050,9995.00000000001,0.014320987654321,0,0
"426","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS9",426,28,39,4050,9995.00000000001,0.00691358024691358,0.00390195097548774,0.564389337525905
"427","Aerobic_SOC2","LB012","None","None","None",NA,427,61,0,4050,9995.00000000001,0.0150617283950617,0,0
"428","Aerobic_SOC2","LB012","None","None","None",NA,428,61,0,4050,9995.00000000001,0.0150617283950617,0,0
"429","Aerobic_SOC2","LB012","None","None","None",NA,429,25,37,4050,9995.00000000001,0.00617283950617284,0.00370185092546273,0.599699849924962
"430","Aerobic_SOC2","LB012","None","None","None","B_producta_TCS6",430,48,12,4050,9995.00000000001,0.0118518518518519,0.00120060030015007,0.101300650325162
"431","Aerobic_SOC2","LB012","None","None","None","B_frag_TCS3",431,29,39,4050,9995.00000000001,0.0071604938271605,0.00390195097548774,0.544927636231909
"432","Aerobic_SOC2","LB012","None","None","None",NA,432,19,45,4050,9995.00000000001,0.00469135802469136,0.00450225112556278,0.959690371501539
"433","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS6",433,45,0,4050,9995.00000000001,0.0111111111111111,0,0
"434","Aerobic_SOC2","LB012","None","None","None","E_tarda_TCS7",434,33,0,4050,9995.00000000001,0.00814814814814815,0,0
"435","Aerobic_SOC2","LB012","None","None","None","E_tarda_TCS2",435,23,40,4050,9995.00000000001,0.00567901234567901,0.00400200100050025,0.704700176175043
"436","Aerobic_SOC2","LB012","None","None","None",NA,436,61,0,4050,9995.00000000001,0.0150617283950617,0,0
"437","Aerobic_SOC2","LB012","None","None","None","E_tarda_TCS4",437,69,0,4050,9995.00000000001,0.017037037037037,0,0
"438","Aerobic_SOC2","LB012","None","None","None","E_tarda_TCS6",438,40,18,4050,9995.00000000001,0.00987654320987654,0.00180090045022511,0.182341170585293
"439","Aerobic_SOC2","LB012","None","None","None","K_pneumoniae_TCS10",439,59,0,4050,9995.00000000001,0.0145679012345679,0,0
"440","Aerobic_SOC2","LB012","None","None","None","E_tarda_TCS7",440,31,0,4050,9995.00000000001,0.00765432098765432,0,0
"441","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS7",441,64,0,4050,9995.00000000001,0.0158024691358025,0,0
"442","Aerobic_SOC2","LB012","None","None","None","E_tarda_TCS7",442,34,0,4050,9995.00000000001,0.00839506172839506,0,0
"443","Aerobic_SOC2","LB012","None","None","None","K_pneumoniae_TCS10",443,63,0,4050,9995.00000000001,0.0155555555555556,0,0
"444","Aerobic_SOC2","LB012","None","None","None","L_gasseri_TCS1",444,62,0,4050,9995.00000000001,0.0153086419753086,0,0
"445","Aerobic_SOC2","LB012","None","None","None","R_gnavus_TCS5",445,55,0,4050,9995.00000000001,0.0135802469135803,0,0
"446","Aerobic_SOC2","LB012","None","None","None","E_faecalis_TCS2",446,28,31,4050,9995.00000000001,0.00691358024691358,0.00310155077538769,0.44861716572572
"447","Aerobic_SOC2","LB012","None","None","None","B_producta_TCS6",447,39,11,4050,9995.00000000001,0.00962962962962963,0.00110055027513757,0.114287913187363
"448","Aerobic_SOC2","LB012","None","None","None",NA,448,21,24,4050,9995.00000000001,0.00518518518518519,0.00240120060030015,0.463088687200743
"449","Aerobic_SOC2","LB012","None","None","None",NA,449,18,36,4050,9995.00000000001,0.00444444444444445,0.00360180090045022,0.8104052026013
"450","Aerobic_SOC2","LB012","None","None","None",NA,450,64,0,4050,9995.00000000001,0.0158024691358025,0,0
"451","Aerobic_SOC2","LB012","None","None","None","V_cholera_TCS4",451,22,32,4050,9995.00000000001,0.0054320987654321,0.0032016008004002,0.589385601891854
"452","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS1",452,54,0,4050,9995.00000000001,0.0133333333333333,0,0
"453","Aerobic_SOC2","LB012","None","None","None",NA,453,49,0,4050,9995.00000000001,0.0120987654320988,0,0
"454","Aerobic_SOC2","LB012","None","None","None","E_faecalis_TCS2",454,25,21,4050,9995.00000000001,0.00617283950617284,0.00210105052526263,0.340370185092546
"455","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS6",455,64,0,4050,9995.00000000001,0.0158024691358025,0,0
"456","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS10",456,51,0,4050,9995.00000000001,0.0125925925925926,0,0
"457","Aerobic_SOC2","LB012","None","None","None",NA,457,23,35,4050,9995.00000000001,0.00567901234567901,0.00350175087543772,0.616612654153163
"458","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS2",458,56,0,4050,9995.00000000001,0.0138271604938272,0,0
"459","Aerobic_SOC2","LB012","None","None","None",NA,459,50,0,4050,9995.00000000001,0.0123456790123457,0,0
"460","Aerobic_SOC2","LB012","None","None","None","E_tarda_TCS5",460,48,0,4050,9995.00000000001,0.0118518518518519,0,0
"461","Aerobic_SOC2","LB012","None","None","None",NA,461,68,0,4050,9995.00000000001,0.0167901234567901,0,0
"462","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS6",462,51,0,4050,9995.00000000001,0.0125925925925926,0,0
"463","Aerobic_SOC2","LB012","None","None","None",NA,463,39,0,4050,9995.00000000001,0.00962962962962963,0,0
"464","Aerobic_SOC2","LB012","None","None","None","E_tarda_TCS6",464,26,12,4050,9995.00000000001,0.00641975308641975,0.00120060030015007,0.187016585215685
"465","Aerobic_SOC2","LB012","None","None","None",NA,465,22,24,4050,9995.00000000001,0.0054320987654321,0.00240120060030015,0.442039201418891
"466","Aerobic_SOC2","LB012","None","None","None",NA,466,22,27,4050,9995.00000000001,0.0054320987654321,0.00270135067533767,0.497294101596252
"467","Aerobic_SOC2","LB012","None","None","None","E_tarda_TCS7",467,31,0,4050,9995.00000000001,0.00765432098765432,0,0
"468","Aerobic_SOC2","LB012","None","None","None",NA,468,48,0,4050,9995.00000000001,0.0118518518518519,0,0
"469","Aerobic_SOC2","LB012","None","None","None",NA,469,15,26,4050,9995.00000000001,0.0037037037037037,0.00260130065032516,0.702351175587793
"470","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS6",470,54,0,4050,9995.00000000001,0.0133333333333333,0,0
"471","Aerobic_SOC2","LB012","None","None","None",NA,471,14,35,4050,9995.00000000001,0.00345679012345679,0.00350175087543772,1.01300650325162
"472","Aerobic_SOC2","LB012","None","None","None","E_tarda_TCS6",472,29,19,4050,9995.00000000001,0.0071604938271605,0.00190095047523762,0.265477566369391
"473","Aerobic_SOC2","LB012","None","None","None",NA,473,34,3,4050,9995.00000000001,0.00839506172839506,0.000300150075037519,0.0357531707029985
"474","Aerobic_SOC2","LB012","None","None","None","K_pneumonia_TCS3",474,56,0,4050,9995.00000000001,0.0138271604938272,0,0
"475","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS2",475,46,0,4050,9995.00000000001,0.011358024691358,0,0
"476","Aerobic_SOC2","LB012","None","None","None",NA,476,24,29,4050,9995.00000000001,0.00592592592592593,0.00290145072536268,0.489619809904952
"477","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS9",477,18,24,4050,9995.00000000001,0.00444444444444445,0.00240120060030015,0.540270135067533
"478","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS2",478,38,0,4050,9995.00000000001,0.00938271604938272,0,0
"479","Aerobic_SOC2","LB012","None","None","None","V_cholera_TCS4",479,15,21,4050,9995.00000000001,0.0037037037037037,0.00210105052526263,0.56728364182091
"480","Aerobic_SOC2","LB012","None","None","None","R_gnavus_TCS5",480,50,0,4050,9995.00000000001,0.0123456790123457,0,0
"481","Aerobic_SOC2","LB012","None","None","None","B_caccae_TCS5",481,46,0,4050,9995.00000000001,0.011358024691358,0,0
"482","Aerobic_SOC2","LB012","None","None","None",NA,482,45,0,4050,9995.00000000001,0.0111111111111111,0,0
"483","Aerobic_SOC2","LB012","None","None","None",NA,483,39,0,4050,9995.00000000001,0.00962962962962963,0,0
"484","Aerobic_SOC2","LB012","None","None","None","L_gasseri_TCS1",484,36,0,4050,9995.00000000001,0.00888888888888889,0,0
"485","Aerobic_SOC2","LB012","None","None","None",NA,485,15,29,4050,9995.00000000001,0.0037037037037037,0.00290145072536268,0.783391695847923
"486","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS9",486,24,23,4050,9995.00000000001,0.00592592592592593,0.00230115057528764,0.38831915957979
"487","Aerobic_SOC2","LB012","None","None","None","K_pneumonia_TCS7",487,12,30,4050,9995.00000000001,0.00296296296296296,0.00300150075037519,1.01300650325162
"488","Aerobic_SOC2","LB012","None","None","None","K_pneumonia_TCS3",488,43,4,4050,9995.00000000001,0.0106172839506173,0.000400200100050025,0.0376932652372698
"489","Aerobic_SOC2","LB012","None","None","None","Y_enterocolitica_TCS1",489,42,0,4050,9995.00000000001,0.0103703703703704,0,0
"490","Aerobic_SOC2","LB012","None","None","None",NA,490,12,11,4050,9995.00000000001,0.00296296296296296,0.00110055027513757,0.371435717858929
"491","Aerobic_SOC2","LB012","None","None","None","L_gasseri_TCS1",491,46,0,4050,9995.00000000001,0.011358024691358,0,0
"492","Aerobic_SOC2","LB012","None","None","None","B_theta_TCS2",492,39,0,4050,9995.00000000001,0.00962962962962963,0,0
"493","Aerobic_SOC2","LB012","None","None","None","K_pneumonia_TCS3",493,54,0,4050,9995.00000000001,0.0133333333333333,0,0
"494","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS7",494,45,0,4050,9995.00000000001,0.0111111111111111,0,0
"495","Aerobic_SOC2","LB012","None","None","None","K_pneumonia_TCS3",495,41,0,4050,9995.00000000001,0.0101234567901235,0,0
"496","Aerobic_SOC2","LB012","None","None","None","B_producta_TCS6",496,39,0,4050,9995.00000000001,0.00962962962962963,0,0
"497","Aerobic_SOC2","LB012","None","None","None","K_pneumonia_TCS3",497,37,0,4050,9995.00000000001,0.00913580246913581,0,0
"498","Aerobic_SOC2","LB012","None","None","None","E_tarda_TCS6",498,20,13,4050,9995.00000000001,0.00493827160493827,0.00130065032516258,0.263381690845423
"499","Aerobic_SOC2","LB012","None","None","None",NA,499,11,29,4050,9995.00000000001,0.00271604938271605,0.00290145072536268,1.06826140342899
"500","Aerobic_SOC2","LB012","None","None","None",NA,500,14,25,4050,9995.00000000001,0.00345679012345679,0.00250125062531265,0.723576073751161
"501","Aerobic_SOC2","LB012","None","None","None","R_gnavus_TCS3",501,46,0,4050,9995.00000000001,0.011358024691358,0,0
"502","Aerobic_SOC2","LB012","None","None","None",NA,502,38,0,4050,9995.00000000001,0.00938271604938272,0,0
"503","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS9",503,14,24,4050,9995.00000000001,0.00345679012345679,0.00240120060030015,0.694633030801114
"504","Aerobic_SOC2","LB012","None","None","None","E_tarda_TCS2",504,26,13,4050,9995.00000000001,0.00641975308641975,0.00130065032516258,0.202601300650325
"505","Aerobic_SOC2","LB012","None","None","None",NA,505,21,11,4050,9995.00000000001,0.00518518518518519,0.00110055027513757,0.212248981633674
"506","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS2",506,38,0,4050,9995.00000000001,0.00938271604938272,0,0
"507","Aerobic_SOC2","LB012","None","None","None",NA,507,20,30,4050,9995.00000000001,0.00493827160493827,0.00300150075037519,0.607803901950975
"508","Aerobic_SOC2","LB012","None","None","None","E_tarda_TCS6",508,19,10,4050,9995.00000000001,0.00469135802469136,0.00100050025012506,0.213264527000342
"509","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS10",509,37,0,4050,9995.00000000001,0.00913580246913581,0,0
"510","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS6",510,30,0,4050,9995.00000000001,0.00740740740740741,0,0
"511","Aerobic_SOC2","LB012","None","None","None","K_pneumonia_TCS3",511,42,0,4050,9995.00000000001,0.0103703703703704,0,0
"512","Aerobic_SOC2","LB012","None","None","None","E_tarda_TCS7",512,23,0,4050,9995.00000000001,0.00567901234567901,0,0
"513","Aerobic_SOC2","LB012","None","None","None","E_tarda_TCS7",513,20,0,4050,9995.00000000001,0.00493827160493827,0,0
"514","Aerobic_SOC2","LB012","None","None","None","E_tarda_TCS6",514,17,17,4050,9995.00000000001,0.00419753086419753,0.0017008504252126,0.40520260130065
"515","Aerobic_SOC2","LB012","None","None","None","R_gnavus_TCS3",515,36,0,4050,9995.00000000001,0.00888888888888889,0,0
"516","Aerobic_SOC2","LB012","None","None","None",NA,516,28,0,4050,9995.00000000001,0.00691358024691358,0,0
"517","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS9",517,21,16,4050,9995.00000000001,0.00518518518518519,0.0016008004002001,0.308725791467162
"518","Aerobic_SOC2","LB012","None","None","None","E_faecalis_TCS2",518,14,16,4050,9995.00000000001,0.00345679012345679,0.0016008004002001,0.463088687200743
"519","Aerobic_SOC2","LB012","None","None","None",NA,519,35,0,4050,9995.00000000001,0.00864197530864198,0,0
"520","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS1",520,35,0,4050,9995.00000000001,0.00864197530864198,0,0
"521","Aerobic_SOC2","LB012","None","None","None",NA,521,27,0,4050,9995.00000000001,0.00666666666666667,0,0
"522","Aerobic_SOC2","LB012","None","None","None","E_tarda_TCS6",522,17,14,4050,9995.00000000001,0.00419753086419753,0.00140070035017509,0.333696259894653
"523","Aerobic_SOC2","LB012","None","None","None",NA,523,34,0,4050,9995.00000000001,0.00839506172839506,0,0
"524","Aerobic_SOC2","LB012","None","None","None","E_tarda_TCS7",524,21,0,4050,9995.00000000001,0.00518518518518519,0,0
"525","Aerobic_SOC2","LB012","None","None","None","Y_enterocolitica_TCS5",525,31,0,4050,9995.00000000001,0.00765432098765432,0,0
"526","Aerobic_SOC2","LB012","None","None","None","B_producta_TCS12",526,12,30,4050,9995.00000000001,0.00296296296296296,0.00300150075037519,1.01300650325162
"527","Aerobic_SOC2","LB012","None","None","None","K_pneumonia_TCS5",527,39,0,4050,9995.00000000001,0.00962962962962963,0,0
"528","Aerobic_SOC2","LB012","None","None","None","B_theta_TCS2",528,30,0,4050,9995.00000000001,0.00740740740740741,0,0
"529","Aerobic_SOC2","LB012","None","None","None",NA,529,13,13,4050,9995.00000000001,0.00320987654320988,0.00130065032516258,0.40520260130065
"530","Aerobic_SOC2","LB012","None","None","None","K_pneumoniae_TCS10",530,34,0,4050,9995.00000000001,0.00839506172839506,0,0
"531","Aerobic_SOC2","LB012","None","None","None","L_gasseri_TCS1",531,34,0,4050,9995.00000000001,0.00839506172839506,0,0
"532","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS8",532,25,0,4050,9995.00000000001,0.00617283950617284,0,0
"533","Aerobic_SOC2","LB012","None","None","None","C_rodentium_TCS6",533,31,0,4050,9995.00000000001,0.00765432098765432,0,0
"534","Aerobic_SOC2","LB012","None","None","None","E_tarda_TCS6",534,19,2,4050,9995.00000000001,0.00469135802469136,0.000200100050025012,0.0426529054000684
